,spx,usmv,sphb,total_cumret,,,,,,,,,,
2022-07-28,2.350718603,2.564173717,2.190891582,6.068952366,,3.350718603,3.564173717,3.190891582,7.068952366,,1.012133339,1.014092323,1.022928776,1.022928776
2022-07-29,2.398324809,2.584082384,2.233805341,6.164021504,,3.398324809,3.584082384,3.233805341,7.164021504,,1.01420776,1.005585773,1.01344883,1.01344883
2022-08-01,2.388731052,2.572428383,2.240004141,6.140726975,,3.388731052,3.572428383,3.240004141,7.140726975,,0.997176916,0.9967484,1.001916875,0.9967484
2022-08-02,2.366153985,2.549605839,2.241911493,6.144930635,,3.366153985,3.549605839,3.241911493,7.144930635,,0.993337604,0.993611476,1.000588688,1.000588688
2022-08-03,2.418795507,2.588938469,2.296268993,6.264730504,,3.418795507,3.588938469,3.296268993,7.264730504,,1.015638477,1.011080844,1.016767114,1.016767114
2022-08-04,2.41613794,2.587967176,2.309620453,6.262764413,,3.41613794,3.587967176,3.309620453,7.262764413,,0.99922266,0.999729365,1.004050476,0.999729365
2022-08-05,2.410584168,2.594279257,2.304375145,6.275541329,,3.410584168,3.594279257,3.304375145,7.275541329,,0.998374254,1.001759236,0.998415133,1.001759236
2022-08-08,2.406363397,2.604476885,2.310096467,6.296183371,,3.406363397,3.604476885,3.310096467,7.296183371,,0.998762449,1.002837183,1.001731438,1.002837183
2022-08-09,2.391890805,2.602534677,2.232374736,6.292251954,,3.391890805,3.602534677,3.232374736,7.292251954,,0.995751307,0.999461168,0.976519799,0.999461168
2022-08-10,2.464106323,2.641866553,2.352534211,6.371867549,,3.464106323,3.641866553,3.352534211,7.371867549,,1.021290638,1.010917834,1.037173745,1.010917834
2022-08-11,2.461662486,2.626813594,2.359686138,6.341397345,,3.461662486,3.626813594,3.359686138,7.341397345,,0.999294526,0.995866691,1.00213329,0.995866691
2022-08-12,2.52162668,2.677799847,2.438839207,6.444603737,,3.52162668,3.677799847,3.438839207,7.444603737,,1.017322369,1.01405814,1.023559662,1.01405814
2022-08-15,2.535605925,2.704021349,2.444084149,6.49768131,,3.535605925,3.704021349,3.444084149,7.49768131,,1.003969542,1.007129671,1.001525207,1.007129671
2022-08-16,2.542237589,2.721016515,2.442176797,6.532082931,,3.542237589,3.721016515,3.442176797,7.532082931,,1.00187568,1.004588301,0.999446195,1.004588301
2022-08-17,2.5165996,2.696737221,2.37542133,6.482936776,,3.5165996,3.696737221,3.37542133,7.482936776,,0.992762205,0.993475091,0.980606613,0.993475091
2022-08-18,2.524580738,2.706449014,2.393063872,6.502595391,,3.524580738,3.706449014,3.393063872,7.502595391,,1.002269561,1.002627126,1.005226768,1.002627126
2022-08-19,2.479113642,2.683627225,2.293408149,6.456399517,,3.479113642,3.683627225,3.293408149,7.456399517,,0.987099999,0.993842681,0.970629576,0.993842681
2022-08-22,2.404660384,2.630698009,2.183738923,6.34926018,,3.404660384,3.630698009,3.183738923,7.34926018,,0.978599935,0.985631224,0.966700384,0.985631224
2022-08-23,2.397041222,2.6054478,2.198997002,6.384481533,,3.397041222,3.6054478,3.198997002,7.384481533,,0.997762137,0.993045357,1.004792503,1.004792503
2022-08-24,2.406947539,2.610303885,2.2347592,6.467034061,,3.406947539,3.610303885,3.2347592,7.467034061,,1.00291616,1.001346874,1.011179191,1.011179191
2022-08-25,2.4549569,2.639924722,2.31677238,6.656351154,,3.4549569,3.639924722,3.31677238,7.656351154,,1.014091606,1.008204527,1.02535372,1.02535372
2022-08-26,2.338566109,2.544264674,2.166573859,6.4551363,,3.338566109,3.544264674,3.166573859,7.4551363,,0.966311941,0.973719223,0.954715457,0.973719223
2022-08-29,2.316310039,2.523869795,2.135580223,6.382167283,,3.316310039,3.523869795,3.135580223,7.382167283,,0.993333644,0.994245667,0.990212249,0.990212249
2022-08-30,2.279737256,2.493278798,2.105540446,6.311443957,,3.279737256,3.493278798,3.105540446,7.311443957,,0.988971844,0.991318919,0.990419707,0.990419707
2022-08-31,2.254099468,2.470942089,2.074547176,6.238475802,,3.254099468,3.470942089,3.074547176,7.238475802,,0.992182975,0.993605804,0.990020008,0.990020008
2022-09-01,2.263849505,2.504932421,2.057858309,6.199184826,,3.263849505,3.504932421,3.057858309,7.199184826,,1.002996232,1.009792826,0.994571927,0.994571927
2022-09-02,2.228807183,2.46025938,2.037831668,6.152035655,,3.228807183,3.46025938,3.037831668,7.152035655,,0.9892635,0.987254236,0.993450763,0.993450763
2022-09-06,2.215585034,2.452975253,2.022573407,6.116112785,,3.215585034,3.452975253,3.022573407,7.116112785,,0.995904943,0.997894919,0.994977252,0.994977252
2022-09-07,2.274562132,2.522413422,2.1112625,6.324915519,,3.274562132,3.522413422,3.1112625,7.324915519,,1.018341016,1.020109663,1.029342246,1.029342246
2022-09-08,2.296209351,2.537466758,2.16228241,6.445032845,,3.296209351,3.537466758,3.16228241,7.445032845,,1.006610722,1.004273586,1.016398459,1.016398459
2022-09-09,2.346547247,2.573885133,2.230467751,6.605563131,,3.346547247,3.573885133,3.230467751,7.605563131,,1.01527145,1.010295044,1.021562065,1.021562065
2022-09-12,2.381968016,2.594765092,2.267182709,6.692001985,,3.381968016,3.594765092,3.267182709,7.692001985,,1.010584273,1.00584237,1.011365214,1.011365214
2022-09-13,2.235743172,2.477254547,2.100295138,6.299094811,,3.235743172,3.477254547,3.100295138,7.299094811,,0.956763387,0.967310647,0.948920037,0.948920037
2022-09-14,2.246702673,2.477254547,2.12222913,6.350734502,,3.246702673,3.477254547,3.12222913,7.350734502,,1.003387012,1,1.007074808,1.007074808
2022-09-15,2.209957339,2.436951002,2.098864533,6.295726705,,3.209957339,3.436951002,3.098864533,7.295726705,,0.988682261,0.988409377,0.992516694,0.992516694
2022-09-16,2.186902995,2.427239209,2.060719336,6.205920607,,3.186902995,3.427239209,3.060719336,7.205920607,,0.992817866,0.9971743,0.987690589,0.987690589
2022-09-19,2.20875591,2.444234752,2.092749218,6.281329281,,3.20875591,3.444234752,3.092749218,7.281329281,,1.006857101,1.00495896,1.010464822,1.010464822
2022-09-20,2.172586483,2.402474457,2.0330805,6.140849871,,3.172586483,3.402474457,3.0330805,7.140849871,,0.988727897,0.987875305,0.980706901,0.980706901
2022-09-21,2.118282926,2.358286874,1.967206207,5.985760538,,3.118282926,3.358286874,2.967206207,6.985760538,,0.982883506,0.987013104,0.97828139,0.97828139
2022-09-22,2.092003345,2.347118331,1.88032853,5.781222462,,3.092003345,3.347118331,2.88032853,6.781222462,,0.991572419,0.996674333,0.970720715,0.970720715
2022-09-23,2.038720029,2.314584371,1.818273151,5.635124083,,3.038720029,3.314584371,2.818273151,6.635124083,,0.982767381,0.990280009,0.978455451,0.978455451
2022-09-26,2.007298065,2.279061094,1.78247214,5.564013704,,3.007298065,3.279061094,2.78247214,6.564013704,,0.989659474,0.989282736,0.987296827,0.989282736
2022-09-27,2.000921511,2.25905511,1.802998229,5.52396579,,3.000921511,3.25905511,2.802998229,6.52396579,,0.99787964,0.993898868,1.007376925,0.993898868
2022-09-28,2.059956059,2.317609523,1.885102218,5.641179822,,3.059956059,3.317609523,2.885102218,6.641179822,,1.01967214,1.017966684,1.029291488,1.017966684
2022-09-29,1.995310087,2.262958762,1.800133906,5.531780109,,2.995310087,3.262958762,2.800133906,6.531780109,,0.978873562,0.983527067,0.970549289,0.983527067
2022-09-30,1.950180661,2.225385775,1.739510414,5.456566627,,2.950180661,3.225385775,2.739510414,6.456566627,,0.984933304,0.988484995,0.978349788,0.988484995
2022-10-03,2.026542828,2.304923123,1.8201827,5.615784228,,3.026542828,3.304923123,2.8201827,6.615784228,,1.025883895,1.024659794,1.029447702,1.024659794
2022-10-04,2.119105708,2.375188494,1.964819729,5.756441217,,3.119105708,3.375188494,2.964819729,6.756441217,,1.030583701,1.021260819,1.051286404,1.021260819
2022-10-05,2.112811512,2.361037801,1.958613972,5.742299097,,3.112811512,3.361037801,2.958613972,6.742299097,,0.997982051,0.995807436,0.997906868,0.997906868
2022-10-06,2.080920507,2.309802595,1.946680301,5.715103804,,3.080920507,3.309802595,2.946680301,6.715103804,,0.989754919,0.984756135,0.995966466,0.995966466
2022-10-07,1.994643586,2.237096733,1.840708605,5.567594279,,2.994643586,3.237096733,2.840708605,6.567594279,,0.971996382,0.978033173,0.964036921,0.978033173
2022-10-10,1.972206328,2.233193835,1.776743678,5.559675872,,2.972206328,3.233193835,2.776743678,6.559675872,,0.992507536,0.998794321,0.977482757,0.998794321
2022-10-11,1.952829993,2.23124182,1.724712787,5.55571552,,2.952829993,3.23124182,2.724712787,6.55571552,,0.993480824,0.999396258,0.981261904,0.999396258
2022-10-12,1.943112899,2.208307625,1.72662197,5.509185403,,2.943112899,3.208307625,2.72662197,6.509185403,,0.996709227,0.992902359,1.000700691,0.992902359
2022-10-13,2.019532716,2.276133637,1.771015582,5.64679443,,3.019532716,3.276133637,2.771015582,6.64679443,,1.025965642,1.021140745,1.016281543,1.021140745
2022-10-14,1.948082529,2.217090749,1.684615384,5.527005073,,2.948082529,3.217090749,2.684615384,6.527005073,,0.976337336,0.981977875,0.968820024,0.981977875
2022-10-17,2.026147909,2.279061094,1.768151626,5.65273381,,3.026147909,3.279061094,2.768151626,6.65273381,,1.026480052,1.019262853,1.031116652,1.019262853
2022-10-18,2.060729425,2.316633704,1.813022351,5.728963122,,3.060729425,3.316633704,2.813022351,6.728963122,,1.01142757,1.011458344,1.016209634,1.011458344
2022-10-19,2.04030794,2.287356875,1.779130705,5.669564731,,3.04030794,3.287356875,2.779130705,6.669564731,,0.993327903,0.991172728,0.987951875,0.991172728
2022-10-20,2.016134726,2.260519027,1.766242261,5.615114676,,3.016134726,3.260519027,2.766242261,6.615114676,,0.99204909,0.991836041,0.995362419,0.991836041
2022-10-21,2.087691979,2.31907344,1.847391659,5.733912988,,3.087691979,3.31907344,2.847391659,6.733912988,,1.02372482,1.017958617,1.029335608,1.017958617
2022-10-24,2.124379863,2.363477536,1.867917564,5.782455542,,3.124379863,3.363477536,2.867917564,6.782455542,,1.011881977,1.013378462,1.00720867,1.00720867
2022-10-25,2.175203071,2.403489882,1.954795241,5.987916114,,3.175203071,3.403489882,2.954795241,6.987916114,,1.016266655,1.011896124,1.030292948,1.030292948
2022-10-26,2.151745573,2.406905814,1.946680301,5.968724761,,3.151745573,3.406905814,2.946680301,6.968724761,,0.992612284,1.001003656,0.997253637,0.997253637
2022-10-27,2.132574732,2.405441897,1.929495465,5.928083637,,3.132574732,3.405441897,2.929495465,6.928083637,,0.993917389,0.999570309,0.994168069,0.994168069
2022-10-28,2.209718701,2.496201351,2.00205281,6.099677471,,3.209718701,3.496201351,3.00205281,7.099677471,,1.024626378,1.0266513,1.024767864,1.024767864
2022-10-31,2.18579216,2.473755253,1.977708174,6.042103845,,3.18579216,3.473755253,2.977708174,7.042103845,,0.992545596,0.993579861,0.99189067,0.99189067
2022-11-01,2.172726492,2.469851978,1.991073731,6.073712598,,3.172726492,3.469851978,2.991073731,7.073712598,,0.995898769,0.998876353,1.004488538,1.004488538
2022-11-02,2.093402032,2.40007395,1.889875723,5.834385289,,3.093402032,3.40007395,2.889875723,6.834385289,,0.974998015,0.9798902,0.966166662,0.966166662
2022-11-03,2.060655302,2.37762823,1.860757399,5.765522174,,3.060655302,3.37762823,2.860757399,6.765522174,,0.989414008,0.993398461,0.989924022,0.989924022
2022-11-04,2.102337524,2.404953799,1.916129908,5.896474885,,3.102337524,3.404953799,2.916129908,6.896474885,,1.013618725,1.008090165,1.019355891,1.019355891
2022-11-07,2.132163341,2.430815074,1.937133292,5.946146647,,3.132163341,3.430815074,2.937133292,6.946146647,,1.009613982,1.007595191,1.007202486,1.007202486
2022-11-08,2.149696856,2.457164824,1.9767534,6.039845861,,3.149696856,3.457164824,2.9767534,7.039845861,,1.005597893,1.007680318,1.01348938,1.01348938
2022-11-09,2.08425281,2.41666438,1.897035705,5.851318225,,3.08425281,3.41666438,2.897035705,6.851318225,,0.979222113,0.98828507,0.97321992,0.97321992
2022-11-10,2.255226775,2.537189515,2.154327484,6.459798076,,3.255226775,3.537189515,3.154327484,7.459798076,,1.055434484,1.035275673,1.088812084,1.088812084
2022-11-11,2.285307501,2.517670875,2.244546413,6.673160511,,3.285307501,3.517670875,3.244546413,7.673160511,,1.009240747,0.994481879,1.028601637,1.028601637
2022-11-14,2.255950726,2.50840003,2.195856774,6.558012392,,3.255950726,3.50840003,3.195856774,7.558012392,,0.991064223,0.997364493,0.984993391,0.984993391
2022-11-15,2.284320204,2.527430572,2.261730884,6.713800768,,3.284320204,3.527430572,3.261730884,7.713800768,,1.008713117,1.00542428,1.020612347,1.020612347
2022-11-16,2.257217841,2.526454376,2.171989434,6.501567542,,3.257217841,3.526454376,3.171989434,7.501567542,,0.991747954,0.999723256,0.972486556,0.972486556
2022-11-17,2.247155243,2.524015018,2.144302996,6.436090754,,3.247155243,3.524015018,3.144302996,7.436090754,,0.996910677,0.999308269,0.991271586,0.991271586
2022-11-18,2.262607097,2.558171696,2.144302996,6.436090754,,3.262607097,3.558171696,3.144302996,7.436090754,,1.004758582,1.009692546,1,1
2022-11-21,2.249936147,2.572322012,2.108501985,6.351423478,,3.249936147,3.572322012,3.108501985,7.351423478,,0.996116311,1.00397685,0.988614007,0.988614007
2022-11-22,2.294070241,2.60452743,2.164351972,6.483505398,,3.294070241,3.60452743,3.164351972,7.483505398,,1.013579988,1.009015262,1.01796685,1.01796685
2022-11-23,2.313553642,2.617701928,2.196811732,6.510857506,,3.313553642,3.617701928,3.196811732,7.510857506,,1.005914689,1.003654986,1.010257948,1.003654986
2022-11-25,2.31261576,2.627948969,2.189651017,6.532131804,,3.31261576,3.627948969,3.189651017,7.532131804,,0.999716956,1.002832472,0.997760045,1.002832472
2022-11-28,2.261455083,2.588425098,2.124254386,6.450074695,,3.261455083,3.588425098,3.124254386,7.450074695,,0.984555807,0.989105726,0.979497246,0.989105726
2022-11-29,2.256263286,2.585009166,2.129505186,6.442982741,,3.256263286,3.585009166,3.129505186,7.442982741,,0.998408135,0.999048069,1.001680657,0.999048069
2022-11-30,2.357037707,2.672353065,2.259344589,6.624320947,,3.357037707,3.672353065,3.259344589,7.624320947,,1.030947872,1.024363647,1.041488796,1.024363647
2022-12-01,2.354125029,2.677232914,2.267936641,6.634452199,,3.354125029,3.677232914,3.267936641,7.634452199,,0.999132367,1.001328807,1.002636129,1.001328807
2022-12-02,2.350117989,2.684064023,2.253138832,6.648634541,,3.350117989,3.684064023,3.253138832,7.648634541,,0.99880534,1.001857677,0.995471819,1.001857677
2022-12-05,2.290170266,2.631852999,2.173898616,6.540237118,,3.290170266,3.631852999,3.173898616,7.540237118,,0.982105788,0.985827873,0.97564192,0.985827873
2022-12-06,2.242794463,2.603063513,2.11088828,6.480466101,,3.242794463,3.603063513,3.11088828,7.480466101,,0.985600805,0.992073059,0.980147338,0.992073059
2022-12-07,2.236755177,2.606967166,2.097045427,6.488570632,,3.236755177,3.606967166,3.097045427,7.488570632,,0.998137629,1.001083426,0.995550193,1.001083426
2022-12-08,2.261101344,2.630389082,2.141916335,6.597067254,,3.261101344,3.630389082,3.141916335,7.597067254,,1.007521782,1.006493521,1.014488295,1.014488295
2022-12-09,2.237133624,2.596720125,2.117094037,6.53704762,,3.237133624,3.596720125,3.117094037,7.53704762,,0.992650422,0.990725799,0.992099631,0.992099631
2022-12-12,2.283357614,2.649419247,2.168648182,6.661704123,,3.283357614,3.649419247,3.168648182,7.661704123,,1.014279296,1.014651994,1.016539169,1.016539169
2022-12-13,2.307292189,2.651233584,2.213996202,6.771354389,,3.307292189,3.651233584,3.213996202,7.771354389,,1.007289664,1.000497158,1.014311472,1.014311472
2022-12-14,2.28727406,2.637506864,2.185832652,6.7032557,,3.28727406,3.637506864,3.185832652,7.7032557,,0.993947275,0.996240525,0.991237217,0.991237217
2022-12-15,2.205349685,2.566423344,2.083202208,6.55272003,,3.205349685,3.566423344,3.083202208,7.55272003,,0.975078325,0.980458176,0.967785362,0.980458176
2022-12-16,2.169649299,2.531126764,2.040718144,6.44864958,,3.169649299,3.531126764,3.040718144,7.44864958,,0.988862249,0.990103088,0.986220799,0.986220799
2022-12-19,2.141098632,2.511027611,1.986778071,6.316516089,,3.141098632,3.511027611,2.986778071,7.316516089,,0.990992484,0.994308006,0.982260746,0.982260746
2022-12-20,2.144357014,2.512988679,1.983909171,6.309488332,,3.144357014,3.512988679,2.983909171,7.309488332,,1.001037338,1.000558545,0.999039467,0.999039467
2022-12-21,2.191107294,2.555148053,2.048464722,6.397209495,,3.191107294,3.555148053,3.048464722,7.397209495,,1.014867994,1.012000999,1.021634556,1.012000999
2022-12-22,2.144990371,2.529166074,1.969085181,6.343148696,,3.144990371,3.529166074,2.969085181,7.343148696,,0.9855483,0.992691731,0.973960814,0.992691731
2022-12-23,2.163445497,2.547794897,1.97530174,6.381909757,,3.163445497,3.547794897,2.97530174,7.381909757,,1.005868103,1.005278534,1.002093763,1.005278534
2022-12-27,2.150634738,2.554167708,1.941350043,6.395169687,,3.150634738,3.554167708,2.941350043,7.395169687,,0.995950378,1.001796274,0.988588822,1.001796274
2022-12-28,2.112762097,2.51691006,1.892574722,6.317647565,,3.112762097,3.51691006,2.892574722,7.317647565,,0.987979362,0.989517195,0.983417369,0.989517195
2022-12-29,2.167115068,2.554167708,1.987734493,6.395169687,,3.167115068,3.554167708,2.987734493,7.395169687,,1.017461332,1.010593858,1.032897947,1.010593858
2022-12-30,2.159068245,2.534558539,1.980561878,6.354368818,,3.159068245,3.534558539,2.980561878,7.354368818,,0.997459258,0.994482768,0.997599313,0.994482768
2023-01-03,2.146430238,2.537989936,1.972432474,6.361508538,,3.146430238,3.537989936,2.972432474,7.361508538,,0.995999451,1.000970813,0.997272527,1.000970813
2023-01-04,2.170151083,2.557599482,2.056593942,6.569942328,,3.170151083,3.557599482,3.056593942,7.569942328,,1.007538971,1.005542567,1.028314005,1.028314005
2023-01-05,2.133232997,2.524753954,2.01355697,6.500052855,,3.133232997,3.524753954,3.01355697,7.500052855,,0.988354471,0.990767503,0.985919957,0.990767503
2023-01-06,2.204798485,2.601229939,2.095805594,6.704750837,,3.204798485,3.601229939,3.095805594,7.704750837,,1.022840781,1.021696829,1.027292872,1.027292872
2023-01-09,2.202338378,2.575247583,2.137886694,6.649162167,,3.202338378,3.575247583,3.137886694,7.649162167,,0.999232367,0.992785144,1.01359294,0.992785144
2023-01-10,2.224685042,2.585542529,2.181401695,6.671187973,,3.224685042,3.585542529,3.181401695,7.671187973,,1.006978233,1.002879506,1.013867614,1.002879506
2023-01-11,2.266120389,2.616916973,2.234959126,6.738312893,,3.266120389,3.616916973,3.234959126,7.738312893,,1.012849425,1.008750264,1.016834539,1.008750264
2023-01-12,2.277277149,2.607112765,2.265563529,6.717337012,,3.277277149,3.607112765,3.265563529,7.717337012,,1.003415906,0.997289347,1.009460522,0.997289347
2023-01-13,2.290375961,2.611524508,2.28038697,6.726775836,,3.290375961,3.611524508,3.28038697,7.726775836,,1.003996858,1.001223067,1.004539321,1.001223067
